State,agi_stub,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
RI,9,"1,900",210,"1,640",40,"1,720","5,610","2,070","1,287,500","1,900","1,317,307","1,650","684,788","1,810","21,765","1,600","64,624","1,560","52,624",600,"4,743",540,"55,920","1,630","133,312",340,"22,993",370,"18,402",10,60,578,350,"8,913","1,210","271,109","1,140","29,807",40,10,280,"9,894",550,"7,781",50,489,0,0,0,0,170,"4,011","1,890","171,018","1,870","74,146",20,39,"1,810","25,897","1,890","106,296","1,360","23,434","1,840","27,410","1,900","1,091,456","1,900","315,922","1,490","19,481","1,210","4,886","1,030","2,776",100,61,0,0,0,0,0,0,60,471,750,"6,676","1,900","309,509",0,0,0,0,0,0,0,0,"1,900","311,036","1,900","318,289",950,"35,161",430,"7,673"
RI,10,940,130,770,20,900,"2,690",970,"3,072,369",940,"3,106,605",790,"719,700",930,"90,980",860,"240,611",860,"204,431",510,"15,024",240,"46,064",880,"1,023,332",200,"39,200",190,"13,510",0,20,155,200,"5,248",750,"844,817",630,"34,236",10,1,100,"4,606",320,"4,480",20,205,0,0,0,0,210,"18,531",940,"380,247",920,"175,088",10,21,910,"23,019",940,"200,787",580,"12,101",920,"111,098",940,"2,681,732",940,"713,712",300,"21,865",730,"18,446",650,"13,660",20,12,0,0,0,0,0,0,20,80,370,"6,401",940,"765,741",0,0,0,0,0,0,0,0,940,"695,266",940,"703,098",360,"52,417",190,"14,376"
SC,0,"2,077,310","862,440","762,140","393,110","1,186,980","4,175,560","1,457,360","103,453,955","2,071,930","104,874,903","1,734,820","73,215,188","545,460","893,667","336,340","2,466,499","305,820","1,957,041","411,010","571,320","316,580","2,926,952","268,850","4,429,727","194,830","3,380,064","442,480","9,429,318","21,330","143,210","719,302","278,850","3,566,739","107,380","4,700,501","482,270","1,420,947","53,270","13,468","7,510","151,646","42,700","271,875","30,140","126,440","142,750","142,848","23,490","59,907","5,290","76,839","604,020","14,735,432","520,010","3,217,573","72,630","72,433","537,560","1,037,342","601,470","4,623,607","478,750","3,926,741","515,610","2,717,067","1,506,030","67,461,378","1,494,920","11,997,174","35,110","236,402","627,720","719,612","79,430","70,467","98,870","53,455","127,570","134,851","123,200","21,286","340,310","387,569","32,020","13,084","238,350","514,723","1,975,070","15,010,487","507,210","1,222,899","455,880","1,101,758","363,960","478,959","132,270","119,057","1,301,910","11,277,603","1,435,910","11,891,233","367,050","1,457,714","1,615,850","4,247,794"
SC,1,"28,320","16,000","9,680","1,220","19,870","43,160","7,300","-2,165,488","22,940","-2,135,578","7,210","204,517","9,610","40,818","7,250","41,997","6,650","29,163","1,240","2,741","11,580","-294,657","9,840","79,078","2,340","41,956","3,670","47,723","1,360",490,"3,046",80,332,"6,130","-349,252","6,540","29,910",110,27,40,355,"1,620","8,862",160,713,940,"1,116",990,"3,534",20,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"1,440",80,"1,420",80,105,10,0,0,0,10,8,10,14,30,26,0,0,"3,750","7,624","12,800","46,687","2,880","3,221","1,890","2,236","1,340","2,099","2,260","2,122",80,"1,359","4,490","10,220","2,550","4,712","10,810","36,333"
SC,2,"338,050","255,870","28,680","48,170","175,560","370,230","104,800","1,840,865","338,050","1,895,751","264,690","1,445,010","39,680","24,388","23,970","33,208","21,360","20,698","4,080","2,776","49,520","197,558","19,350","-6,756","12,220","49,261","28,660","131,485","1,230","21,220","72,689",960,"4,475","4,200","-5,547","52,360","54,885",590,132,60,214,"2,850","10,250",570,"1,558","5,500","4,884","4,550","13,799",110,56,"11,980","181,018","3,380","4,668","6,670","3,910","8,440","13,602","11,510","26,988","6,710","48,688","7,630","11,464","36,770","60,354","34,570","6,014",30,113,"1,810",112,800,26,10,3,620,58,200,8,20,5,10,1,"41,320","30,425","299,370","328,957","129,530","174,801","118,580","155,493","49,590","32,872","18,650","16,457","33,620","5,903","78,220","37,905","23,320","9,245","284,620","300,082"
SC,3,"560,120","271,260","92,490","181,480","317,350","1,068,510","432,570","9,571,994","560,120","9,706,333","460,980","7,448,139","73,020","63,059","38,300","87,090","33,650","55,746","17,350","12,705","79,040","607,165","28,670","12,105","32,010","220,811","86,330","875,366","2,590","58,480","307,064","33,600","60,743","8,260","16,608","99,400","134,339","3,680",851,170,892,"5,130","20,839","3,000","8,230","22,330","20,609","4,340","11,546",150,225,"42,850","622,967","21,090","23,578","18,370","13,546","31,900","42,424","42,170","94,349","25,720","164,041","31,790","82,428","341,400","2,074,395","336,880","218,780",90,205,"114,980","38,609","3,200",130,"10,000","3,477","27,250","14,479","39,140","6,673","41,300","13,193","1,940",487,"65,290","93,070","531,080","1,688,262","247,400","809,133","228,810","742,405","195,380","265,146","33,670","29,239","257,590","180,171","316,130","278,529","48,910","38,917","495,080","1,449,957"
SC,4,"512,480","205,710","158,680","123,060","284,920","1,072,160","401,850","18,299,605","512,480","18,505,172","447,780","14,808,113","107,810","93,758","58,160","154,578","51,680","103,532","75,200","68,025","61,530","391,820","43,110","49,277","42,380","411,946","108,730","1,725,400","3,980","33,680","168,879","87,260","556,521","14,440","88,201","108,680","205,567","13,540","3,269",460,"2,944","7,320","34,487","7,910","25,990","44,020","45,001","3,950","9,635",390,777,"123,600","1,840,465","98,010","190,472","22,060","21,104","101,630","123,719","122,610","374,509","90,730","559,591","97,240","304,233","491,350","9,117,206","488,380","1,108,459",100,315,"218,110","191,809","10,420",725,"30,080","17,275","38,840","39,350","69,790","12,353","132,070","118,752","7,700","2,712","41,900","79,136","501,120","1,984,929","127,330","235,741","106,550","201,622","105,800","163,226","29,320","25,909","388,340","916,668","410,430","1,011,236","84,680","113,983","420,220","1,080,933"
SC,5,"254,550","70,940","148,070","27,260","149,930","586,940","184,480","15,631,901","254,550","15,804,651","219,300","11,723,616","92,480","96,074","54,420","179,094","48,920","123,865","89,650","101,219","40,000","301,995","40,700","79,073","34,370","464,125","78,490","1,765,837","3,590","14,430","79,293","61,090","893,584","14,120","126,223","74,750","172,750","11,820","2,992",570,"4,917","5,550","29,845","6,350","25,079","30,280","29,507","3,270","7,505",520,"1,355","122,200","2,123,655","108,420","342,780","12,430","13,601","109,370","151,121","122,010","553,080","99,400","689,411","102,740","376,119","253,280","9,912,444","252,480","1,368,455",350,622,"111,200","164,330","13,010","1,469","19,530","10,704","23,850","30,315","14,050","2,237","75,050","115,072","7,350","2,804","27,600","59,812","250,830","1,630,146",80,2,50,1,"10,580","13,847","17,680","16,185","241,420","1,204,125","244,980","1,280,417","66,470","133,739","182,080","469,227"
SC,6,"156,800","22,650","124,500","7,080","93,190","405,940","124,680","13,557,706","156,800","13,699,851","135,870","9,871,602","74,170","84,801","46,180","180,432","42,080","127,765","80,940","106,375","27,540","258,004","34,860","100,730","26,780","490,599","56,180","1,589,242","2,920","7,630","44,334","40,780","798,201","12,720","164,033","51,360","142,145","9,730","2,582",690,"6,656","4,390","26,348","4,780","21,089","19,770","21,759","1,470","3,319",530,"1,711","103,360","2,914,148","96,130","433,205","6,590","8,511","96,410","152,130","103,230","641,778","88,260","682,841","90,840","381,664","156,500","9,341,885","156,090","1,342,562",580,"1,005","74,490","123,809","12,110","1,930","16,380","9,259","17,640","23,136",0,0,"51,180","85,176","5,600","2,011","19,510","48,757","155,210","1,499,165",0,0,0,0,"1,030","1,407","12,850","11,951","154,880","1,218,752","155,420","1,282,407","45,860","119,659","106,360","322,192"
SC,7,"178,890","16,040","157,190","4,000","108,200","491,880","155,870","23,643,972","178,890","23,930,911","157,440","16,830,705","108,520","175,223","75,220","447,836","69,830","337,820","118,700","185,064","34,510","582,761","60,560","385,031","34,560","989,565","66,350","2,525,581","3,940","6,410","38,168","43,720","974,625","25,830","655,439","67,670","286,938","12,450","3,281","2,270","33,844","8,020","58,769","6,050","32,151","19,920","19,970","4,940","10,568","1,510","7,574","153,070","3,901,586","147,440","1,068,553","5,190","8,601","145,280","312,279","152,990","1,481,238","131,490","1,211,572","140,750","759,826","178,690","17,568,597","178,380","3,018,914","4,040","9,774","85,470","113,787","23,880","8,640","19,410","10,795","19,370","27,504",0,0,"40,650","55,323","7,650","3,059","25,680","92,845","177,200","3,144,939",0,0,0,0,230,362,"17,840","17,195","177,980","2,905,124","178,210","3,026,424","70,430","322,647","100,400","394,049"
SC,8,"38,990","3,150","34,830",680,"29,670","110,570","36,770","11,038,797","38,990","11,261,627","33,950","6,815,384","31,520","124,619","25,360","405,189","24,350","326,364","20,170","50,103","10,150","526,495","24,060","617,053","8,210","452,573","11,950","618,397","1,260",800,"5,330","9,240","223,942","15,160","1,255,248","16,140","222,831","1,250",313,"2,320","62,248","5,450","54,596","1,010","8,796",0,0,0,0,"1,130","12,937","37,950","1,754,727","36,820","590,490","1,050","2,483","35,940","153,612","37,940","780,060","30,230","438,005","35,890","372,548","38,950","8,853,328","38,940","2,114,250","24,210","135,153","16,080","31,257","11,390","21,709","3,110","1,709",0,0,0,0,20,22,"1,520","1,076","9,950","65,365","38,450","2,035,248",0,0,0,0,0,0,0,0,"38,900","2,082,993","38,930","2,159,164","20,180","306,722","14,140","115,183"
SC,9,"6,180",510,"5,490",110,"5,530","18,020","6,360","4,140,912","6,180","4,228,607","5,230","1,991,486","5,800","60,301","4,880","209,142","4,750","170,809","2,200","13,535","1,820","177,835","5,030","497,938","1,280","111,339","1,380","84,061",290,50,429,"1,340","33,613","4,220","965,621","3,570","87,695",80,19,640,"24,184","1,590","18,509",210,"1,957",0,0,0,0,490,"13,308","6,110","585,543","5,920","222,869",180,388,"5,830","47,095","6,110","283,516","4,450","92,112","5,910","148,820","6,170","3,482,727","6,170","990,350","4,660","56,405","3,450","18,289","2,830","11,990",290,178,0,0,0,0,0,0,180,436,"2,240","20,919","6,100","930,769",0,0,0,0,0,0,0,0,"6,160","972,060","6,170","995,142","3,240","147,024","1,550","34,446"
SC,10,"2,940",310,"2,530",50,"2,750","8,150","2,680","7,893,691","2,940","7,977,580","2,380","2,076,615","2,860","130,625","2,600","727,933","2,550","661,279","1,480","28,778",910,"177,975","2,690","2,616,197",670,"147,891",740,"66,227",170,10,69,790,"20,703","2,320","1,783,927","1,800","83,888",20,4,300,"15,392",790,"9,370",100,876,0,0,0,0,450,"38,717","2,910","811,323","2,810","340,960",90,289,"2,780","41,359","2,910","388,089","1,770","40,482","2,840","279,963","2,940","7,050,442","2,940","1,827,951",960,"31,391","2,050","37,504","1,790","23,847",90,56,0,0,0,0,0,0,70,497,"1,120","16,771","2,910","1,721,385",0,0,0,0,0,0,0,0,"2,940","1,790,447","2,940","1,809,787","1,430","261,066",580,"45,392"
SD,0,"414,950","195,740","171,780","41,860","230,980","788,810","238,670","23,853,171","413,970","24,399,372","346,500","14,443,245","143,890","354,958","87,620","644,181","78,760","510,413","5,460","14,297","61,790","720,744","78,250","2,240,682","41,810","548,658","75,200","1,457,553","32,030","13,210","59,337","61,020","707,914","32,720","2,102,941","128,280","546,201","9,830","2,495","2,600","51,745","23,500","151,662","10,310","47,962","46,480","47,015","5,400","11,799","12,600","85,303","77,370","1,856,019","7,580","77,501","63,280","93,004","66,960","232,996","76,210","411,592","56,130","438,091","60,230","521,281","323,600","17,314,394","316,370","3,151,109","5,760","30,649","132,900","172,219","20,590","9,640","25,790","13,618","29,250","31,947","26,580","4,487","66,920","92,594","7,450","5,092","62,130","189,108","388,520","3,424,335","67,060","138,866","58,210","126,062","44,680","59,685","25,510","24,101","284,810","2,978,891","305,470","3,184,086","81,350","686,619","310,700","810,734"
SD,1,"6,780","3,690","2,720",230,"5,280","11,210","2,090","-617,196","5,800","-604,452","2,280","50,349","2,950","15,993","1,560","6,488","1,340","3,829",40,"5,605","2,190","-24,339","2,710","41,870",480,"6,412",760,"7,355","2,440",50,210,10,60,"1,290","-182,454","2,410","12,744",30,6,10,96,850,"4,529",40,157,330,324,230,763,530,"3,631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,331,30,329,30,44,0,0,0,0,0,0,10,4,10,25,0,0,"1,490","2,947","3,600","17,685",930,"1,298",560,852,330,556,360,329,30,287,"1,620","3,455",930,"1,770","2,960","11,050"
SD,2,"68,490","57,960","4,530","5,410","31,040","57,700","14,360","351,715","68,490","365,089","57,440","303,307","11,540","8,457","6,090","7,427","5,370","4,065",90,33,"6,070","18,588","5,400","2,589","2,770","9,250","4,580","18,824","2,070","1,040","3,142",150,452,940,"-1,512","8,740","13,374",60,14,10,85,"1,200","4,537",130,308,"1,400","1,169","1,040","3,372",280,388,"1,640","27,640",60,161,"1,280",773,"1,020","2,538","1,490","3,567",630,"3,846",920,"1,218","11,110","18,575","10,580","1,928",10,74,510,22,270,4,10,2,130,14,30,1,0,0,10,0,"5,880","3,731","60,600","52,627","19,420","21,080","17,670","19,663","6,120","3,549","2,960","2,536","10,380","1,906","16,530","5,854","4,590","1,986","57,790","48,678"
SD,3,"91,080","57,620","16,030","15,890","44,330","140,310","39,290","1,587,130","91,080","1,621,974","73,590","1,215,666","18,790","23,219","12,620","68,379","11,190","50,819",260,142,"9,300","66,656","8,520","16,186","7,040","39,774","13,280","122,089","3,640","3,900","17,036","7,360","12,821","1,940","1,777","18,490","34,843",460,99,40,171,"2,700","11,850",830,"2,391","7,390","6,718",740,"1,998",710,"1,174","5,600","91,164",270,331,"4,650","3,772","3,840","8,673","5,340","13,191","2,460","14,029","3,550","8,151","67,030","448,812","63,630","47,157",90,173,"20,490","7,192","1,070",41,"1,770",592,"6,160","3,651","7,850","1,166","4,680","1,617",330,56,"9,070","12,933","83,920","259,867","26,660","80,182","23,680","75,143","18,590","25,194","5,710","4,864","51,740","39,965","57,750","53,608","9,060","8,829","78,060","216,565"
SD,4,"104,050","53,040","33,270","15,450","54,590","195,600","58,610","3,753,889","104,050","3,829,063","89,110","2,925,603","29,410","37,374","16,770","81,709","14,930","61,538",680,414,"13,570","111,338","13,780","49,202","9,570","72,464","18,560","270,483","6,290","4,450","22,170","20,190","121,700","4,070","18,465","31,670","75,173","2,270",532,140,845,"4,490","22,881","2,560","9,739","15,130","15,534",750,"1,489","1,680","3,923","15,460","226,870",900,"1,683","12,280","11,440","12,260","27,635","14,990","41,946","10,270","59,021","9,800","24,232","101,220","2,046,481","98,640","246,180",20,69,"39,680","34,048","3,280",163,"5,760","2,992","7,370","7,257","14,210","2,560","21,260","20,383","1,640",438,"12,850","25,491","100,210","448,958","20,030","36,305","16,290","30,403","16,070","25,407","4,900","4,408","82,990","212,131","88,000","240,392","15,540","26,775","86,120","234,519"
SD,5,"59,100","14,680","40,550","3,270","35,800","144,160","44,580","3,647,503","59,100","3,722,491","50,670","2,649,209","25,850","38,714","14,690","52,174","13,080","33,528",960,652,"11,500","112,064","13,320","66,981","7,740","81,553","14,730","306,339","5,520","2,090","9,112","13,750","189,692","4,700","36,928","24,220","74,988","2,340",611,230,"1,977","3,670","21,832","2,500","11,440","10,520","10,854",670,"1,160","1,900","4,710","14,980","251,276","1,220","3,136","12,270","14,591","13,000","33,769","14,840","52,722","11,140","74,418","10,990","34,525","58,870","2,375,490","58,420","317,843",60,103,"27,990","44,820","3,620",301,"7,010","3,880","6,110","7,568","4,480",756,"18,370","30,898","1,970",825,"10,960","27,582","57,470","384,965",30,1,20,0,"3,110","4,315","4,110","4,088","55,190","273,023","56,640","303,523","15,660","41,828","41,480","119,338"
SD,6,"37,730","4,310","32,340",900,"23,980","103,790","33,740","3,255,469","37,730","3,318,743","32,830","2,306,954","20,500","33,034","12,010","36,524","10,810","24,319",910,664,"7,910","95,834","10,780","86,485","5,770","81,966","10,470","272,061","4,390",960,"4,217","8,510","153,906","4,590","56,714","17,370","63,274","2,300",612,260,"2,790","2,810","18,249","1,930","9,126","6,920","7,611",460,638,"1,850","5,397","12,630","236,051","1,230","4,035","10,550","15,528","11,530","35,085","12,550","56,148","10,170","78,590","10,310","38,287","37,680","2,332,999","37,460","324,044",90,164,"19,610","36,972","3,230",343,"5,600","3,182","5,140","6,763",0,0,"13,350","25,012","1,510",807,"8,030","25,334","36,790","351,633",0,0,0,0,350,487,"3,460","3,635","37,060","287,072","37,360","315,282","11,600","45,830","24,610","78,270"
SD,7,"35,900","3,210","32,020",530,"25,480","102,830","34,920","4,701,192","35,900","4,817,112","30,950","2,978,442","24,320","56,189","16,000","82,090","14,630","59,647","1,700","1,836","8,110","166,402","15,130","220,756","6,170","131,106","10,250","343,639","5,290",650,"3,132","8,190","166,326","8,300","237,243","18,270","115,921","2,070",545,940,"16,350","4,280","32,263","1,900","10,745","4,790","4,807","1,510","2,377","3,160","13,641","18,630","407,695","2,310","13,045","15,530","28,677","17,470","67,956","18,590","111,418","15,550","135,750","16,690","86,797","35,890","3,699,626","35,810","626,314",490,"1,301","18,930","29,564","5,320","1,230","4,820","2,537","4,340","6,695",0,0,"9,250","14,646","1,610","1,614","9,230","47,199","34,780","595,940",0,0,0,0,120,178,"4,010","4,241","35,630","596,750","35,760","648,451","16,660","131,576","17,100","66,466"
SD,8,"8,840",930,"7,720",140,"7,690","24,760","8,200","2,565,917","8,840","2,648,594","7,230","1,092,099","7,670","49,498","5,550","76,349","5,190","60,444",460,"1,051","2,320","104,046","6,020","327,181","1,680","60,941","2,010","80,491","1,820",70,308,"2,140","45,989","4,630","458,030","5,040","82,677",280,68,710,"20,279","2,330","22,496",340,"3,172",0,0,0,0,"1,650","15,234","6,080","198,987",900,"10,391","5,090","13,192","5,670","32,781","6,070","57,245","4,530","50,175","5,710","61,294","8,830","2,240,606","8,830","507,980","3,920","15,635","3,830","6,007","2,440","1,550",700,361,0,0,0,0,10,15,300,838,"3,330","28,401","8,330","415,216",0,0,0,0,0,0,0,0,"8,820","501,972","8,830","531,833","5,530","155,172","2,060","19,643"
SD,9,"1,920",200,"1,670",30,"1,780","5,550","1,960","1,319,757","1,920","1,350,980","1,550","460,683","1,820","23,472","1,440","56,398","1,370","48,382",150,448,530,"37,348","1,620","250,179",370,"21,940",370,"15,510",380,10,11,450,"9,944","1,360","337,894","1,270","31,223",20,5,180,"6,616",690,"7,689",60,611,0,0,0,0,480,"9,029","1,470","89,090",330,"6,577","1,130","3,324","1,370","12,243","1,470","22,935",930,"14,223","1,410","36,937","1,920","1,204,397","1,920","320,711",810,"7,475","1,120","3,585",820,"1,056",90,48,0,0,0,0,0,0,60,307,800,"8,419","1,820","262,028",0,0,0,0,0,0,0,0,"1,910","317,126","1,920","325,763","1,170","84,974",380,"8,584"
SD,10,"1,060",110,930,10,"1,020","2,910",920,"3,287,795","1,060","3,329,779",870,"460,934","1,050","69,008",890,"176,643",860,"163,841",230,"3,451",300,"32,807",980,"1,179,253",230,"43,252",200,"20,762",210,0,0,290,"7,023",900,"1,139,856",800,"41,983",10,3,80,"2,535",470,"5,337",30,272,0,0,0,0,360,"28,176",880,"327,246",360,"38,142",510,"1,708",820,"12,316",880,"52,420",450,"8,039",860,"229,840","1,060","2,947,409","1,060","758,621",250,"5,326",710,"9,965",550,"4,952",40,25,0,0,0,0,0,0,30,206,510,"7,070","1,020","635,415",0,0,0,0,0,0,0,0,"1,060","748,656","1,060","755,925",620,"187,879",150,"7,620"
TN,0,"2,882,040","1,232,330","1,110,510","481,750","1,513,790","5,811,410","1,990,520","151,027,941","2,874,440","153,326,735","2,415,280","109,976,563","792,500","1,551,998","401,700","3,266,533","362,850","2,587,207","35,230","50,022","503,920","7,438,765","337,230","7,460,637","234,530","3,734,802","537,170","10,541,118","68,690","179,990","854,443","345,540","4,151,503","115,020","5,289,790","704,070","2,298,792","70,560","17,957","16,280","356,202","77,820","440,550","39,440","171,275","184,980","181,370","32,570","81,951","5,990","82,894","652,560","14,560,690","57,300","434,417","531,430","1,163,281","574,020","1,456,671","641,100","3,127,227","510,730","4,392,994","534,660","3,761,285","2,094,650","103,392,498","2,081,000","19,284,655","33,990","173,117","850,990","993,107","92,840","97,561","118,860","62,612","176,540","186,774","172,700","28,997","468,070","546,921","42,440","18,245","404,270","1,120,918","2,743,490","24,671,928","673,000","1,612,235","595,730","1,417,816","478,930","649,914","177,520","160,452","1,832,160","18,291,554","2,042,300","19,556,485","426,710","2,014,622","2,329,260","6,511,886"
TN,1,"39,410","22,450","14,010","1,620","27,080","59,930","9,870","-2,667,604","31,810","-2,622,465","9,380","259,430","13,710","52,735","8,690","48,665","7,950","32,362",190,473,"16,840","-234,079","12,540","126,088","2,820","41,918","5,030","57,370","4,370",740,"4,043",60,328,"6,450","-540,552","9,610","45,139",130,30,60,661,"2,690","12,421",180,773,"1,110","1,324","1,460","5,285",30,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,"2,235",140,"2,211",120,105,0,0,0,0,10,17,20,16,40,52,0,0,"6,040","13,412","17,810","73,458","4,430","4,715","2,670","2,883","1,640","2,421","2,860","2,689",130,"2,131","6,950","17,192","3,990","7,881","14,540","52,979"
